question,contexts,answer,predicted_answer,doc_mrr_evaluator,faithfulness,sas_evaluator,precision,recall,f1
What is the total greenhouse gas reduction in metric tons projected for 2050 across all measures listed?,"[Document(id=5e3f402db9ce4879a4ef7f09e76e890f0aa4e32f77f0f365c677ed68e14e0e87, content: 'Table 2: Greenhouse gas emission reduction summary

Greenhouse gas reduction in metric tons
ncrease ...')]","['80,829']","119,063",1.0,0.0,0.2801545262336731,tensor(0.8669),tensor(0.8330),tensor(0.8496)
What is the estimated cost for the bridge joint replacement and culvert repair project on Route 55 BUS at Ditch 1.2 Mi S & Fancy Creek in Sherman?,"[Document(id=75d3eb7c25221debded2a400dc2b97ddcdda5489f4d7b746b70922bb34a4c4a8, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 6

State Highways
Route / Street...')]","['$250,000']","250,000",1.0,0.0,0.6700812578201294,tensor(0.8917),tensor(0.8472),tensor(0.8689)
Which car model from Aston Martin is categorized as a Subcompact Car?,"[Document(id=ed92bb3f312ac9cc9af0749cc1512025facfe1e5f73ff7c2f6a815db4b0dd977, content: '4-26

Consumers who purchased these 2012 model year vehicles paid the Gas Guzzler tax.

Table 4.25 L...')]",['Rapide'],4 Aston Martin Rapide,1.0,0.0,0.5666409134864807,tensor(0.8290),tensor(0.8358),tensor(0.8323)
What are the key features of the PV-BESS plant described in the text?,"[Document(id=78309a5196b32d6b1d9f8a677e382f1c91edc61b93d5f5c811060f5df71f8ac3, content: 'Measured Power (MW) 0.05' AGC set point (MW)

Figure 54. Correlation between the measured PV plant p...')]","['combines AC-coupled PV array and BESS', 'allows testing multihour PV energy shifting and scheduling', 'provides dispatchable operation without PV curtailment', 'can be coupled with economic dispatch and optimization controller', 'allows testing with various market rules and metrics']","1. Combines an AC-coupled PV array (430 kW) and a BESS (1 MW/1 MWh).
           2. Offers multihour PV energy shifting and scheduling.
           3. Provides dispatchable operation without PV curtailment.
           4. Can be coupled with external economic dispatch and optimization controllers.
           5. Offers a unique platform for industry partners to test, improve, and adapt PV-BESS controls.

    ",1.0,0.0,0.7510269284248352,tensor(0.8061),tensor(0.9112),tensor(0.8555)
What is mentioned about the need for a carbon pricing framework?,"[Document(id=a4cc79b83f733d4a28b195f36aa45bcd8fc795d62a70411e1b4adc8de8fa1b53, content: 'Nuclear Power in the Global Energy Portfolio

Many polls differentiate between support for existing ...')]","['create incentives for utilities to build more nuclear power projects', ""a carbon 'tax' would need to be higher than $30/ton of carbon dioxide""]", The context does not mention the need for a carbon pricing framework.,0.0,1.0,0.42321938276290894,tensor(0.8847),tensor(0.8479),tensor(0.8659)
What method was used to estimate the accuracy of the baseline method?,"[Document(id=8c5338a1d53d90b8b3dabae8bc6b85ad1f2faca712ebea467761a11e555ee406, content: 'X1932: DEMAND RESPONSE EM&V SUPPORT STUDY

Figure 29: Placebo Event Day Loads

2019 2020 Average Hou...')]",['ISO-NE baseline']," ISO-NE baseline

    ",1.0,0.0,0.8801845908164978,tensor(0.8646),tensor(0.8303),tensor(0.8471)
What types of highway improvements are listed for District 9 in Illinois?,"[Document(id=0807f2c5e8d0a6fe97bb8a0ecd66c031f8eea88bbc1b42fd2b2158d534b28adf, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 9

State Highways
Route / Street...')]","['CULVERT REPLACEMENT', 'MISCELLANEOUS IMPROVEMENTS', 'STANDARD OVERLAY', 'NEW SHOULDERS', 'REHABILITATION - PAVEMENTS', 'LAND ACQUISITION']","1. Culvert replacement, 2. Standard overlay, 3. Miscellaneous improvements, 4. Bridge bundling project.

    ",1.0,0.0,0.7154926061630249,tensor(0.8548),tensor(0.7854),tensor(0.8186)
What is the projected peak electricity demand in California for the year 2030?,"[Document(id=ec06f48e8d513822cdd0b1604b80a9e62cb28ec25dab75f8296ea753ead2c3cc, content: 'Projected 2030 electricity capacities

CCST

SCIENCE & TECHNOLOGY

Peak electricity demand (~60 GW)
...')]",['~60 GW'],60 GW,1.0,1.0,0.7670094966888428,tensor(0.8635),tensor(0.7987),tensor(0.8298)
What is the procedure to populate the master data to the operational store?,"[Document(id=3bca5f3d30c3c06785a66275c9e18fa19d05fcedbeedbf5070830c2195a424ca, content: '/home/<utility_id>/etl/py_<data_type>DataValidation.sh -s 2012-01-01 -e 2012-02-01

Populating the m...')]","['Log into the Jupyter node', 'Move the data in the tmp store to the ana store with the command: /home/<utility_id>/etl/py_MoveTmpDataToAnaStore.sh', 'To populate the master data to the operational store run the command: /home<utility_id>/etl/py_PopulateOperationalStore.sh']",1. Log into the Jupyter node. 2. Move the data in the tmp store to the ana store with the command: /home/<utility_id>/et1/py_MoveTmpDataToAnaStore.sh 3. To populate the master data to the operational store run the command: /home<utility_id>/et1/py_PopulateOperationalStore.sh,1.0,0.0,0.9822749495506287,tensor(0.9790),tensor(0.9726),tensor(0.9758)
What are the two different closed-system mechanically reversible processes described in the example?,"[Document(id=a7dbf7cce4a6594654c40ec365cd4e9a60ee2517fb679c475bba854800c49952, content: '2.8. Heat Capacity

independent of path, and may therefore be calculated by equations for a truly co...')]","['(a) Cooling at constant pressure followed by heating at constant volume.', '(b) Heating at constant volume followed by cooling at constant pressure.']","1) Cooling at constant pressure, 2) Heating at constant volume.",1.0,0.0,0.897540807723999,tensor(0.9229),tensor(0.8789),tensor(0.9004)
What information is being requested for the controlled correspondence office?,"[Document(id=9c12e00395f422c62dc56c7152e20f617a45a0220f70115067b1d7d168987d37, content: 'DION

mai)

al assigned to EE in April 2001: 249 Total assigned to EE in May 2001: 219 Total assigne...')]","['copy of our Functional Directory in hard copy', 'assignments of controlled correspondence', 'Information on grants, inventions, solicitations, actions, fuel cells, combustion, turbines, biomass, National Energy Policy']","1. Detailed functional directory for all programs and/or services.
            2. Precise list to help determine the appropriate location of information.
            3. Attention to cross-cutting items to avoid misdirection.
            4. Current major source of information: EREN.
            5. Inclusion of the latest transition book, weekly status report, and any provided information.
            6. Total number of ES items controlled to EE from Feb 1 to Aug 31: 2,600.
            7. Average per month: 371.
            8",1.0,0.0,0.4366583824157715,tensor(0.7237),tensor(0.8173),tensor(0.7676)
What were some of the unique design features of the Chernobyl reactor that contributed to the accident?,"[Document(id=03826d818e5437238632755667b0a61b6e0ebb0c33171a33df49641ae5975779, content: 'NUCLEAR FISSION — 253

What Happened at Chernobyl?

In comparison with the accident at Three Mile Is...')]","['graphite moderator', 'water coolant', 'susceptible to runaway chain reaction']","1. Graphite moderator, 2. Water coolant, 3. Low U-235 enrichment.

    ",1.0,0.0,0.6843041777610779,tensor(0.8798),tensor(0.8439),tensor(0.8615)
What is the trend in natural gas usage for electricity generation according to the scenarios?,"[Document(id=7164100569fefe1eb629e75cbf3de912685f51211aa30ce446bc7be3e1b8d78b, content: 'The resulting level and structure of installed capacity for the different scenarios considered are r...')]","['natural gas will enjoy the major share in all electricity consumption options', 'capturing the growth in fuel mix requirements']", Not specified in the context.,0.0,1.0,0.007436666637659073,tensor(0.8348),tensor(0.8121),tensor(0.8233)
What are some factors affecting public opinion on nuclear energy in the United States?,"[Document(id=a4cc79b83f733d4a28b195f36aa45bcd8fc795d62a70411e1b4adc8de8fa1b53, content: 'Nuclear Power in the Global Energy Portfolio

Many polls differentiate between support for existing ...')]","['Fukushima raised concerns', 'environmental consequences', 'strength of U.S. government support', 'enthusiasm of the Obama Administration']","1. Safety concerns due to Fukushima, 2. Cost and environmental consequences in Japan, 3. Situation in other countries like Germany, Switzerland, and the UK, 4. Strength of U.S. government support for nuclear power, 5. Carbon pricing framework.

    ",1.0,0.0,0.7345987558364868,tensor(0.8634),tensor(0.8780),tensor(0.8706)
What is the governing equation for the motion of tracers?,"[Document(id=8a2fc223ca4e76fac52132c00a08bb9266345924610726606d6f33e6e73ce593, content: 'For a two-dimensional crack (a crack whose parameters are independent of the spanwise coordinate and...')]",['∂n/∂t = D∇^2n + ∇ · (ũn) = 0']," On >, van DV?n + V- (Gn) =0, (A-20)",1.0,0.0,0.43695443868637085,tensor(0.8651),tensor(0.8228),tensor(0.8434)
"What is the fee range for Everglades Foundation, The?","[Document(id=25db1cfe0dcd706e69b16e52405b2741f6dd47ca890010c5e15b63f8595af0ae, content: '10/10/2019

Capital City Consulting LLC - Firm Detail - Lobbyist Registration
Distilled Spirits Coun...')]","['$30,000.00 - $39,999.00']","10,000.00 - 19,999.00

    ",1.0,0.0,0.6339683532714844,tensor(0.9491),tensor(0.9127),tensor(0.9306)
How did the percentage of workers with a commute time of less than 15 minutes change from 1990 to 2011?,"[Document(id=d43056853367dc1b5f164e8f3e1cfe548f21cc9dbc7381dd6637c1be5e115863, content: '8-22

A

The average commute time increased to 25.3 minutes in 2011. Two thirds of workers travel le...')]","['In 1990, 15.9% of workers commuted less than 15 minutes, while in 2011, 28.3% enjoyed the short commute.']","28.3% in 2011, up from 15.9% in 1990.",1.0,0.0,0.4243257939815521,tensor(0.9053),tensor(0.8462),tensor(0.8748)
Why are the strategies found within this plan meant to address transportation equity?,"[Document(id=f4cf7eb0b2f659e654708e052577dfe732710bdb54dd7a327ab93a0e08031fbc, content: 'ELECTRIC VEHICLE INFRASTRUCTURE PLAN = EAGLE COUNTY, COLORADO

EQUITY

One of the many directives pr...')]","['to address transportation equity by making EV charging infrastructure more readily available in diverse locations, affordable, and by educating community members on EV and EVSE technologies, both in English and Spanish']"," To make EV charging infrastructure more readily available in diverse locations, affordable, and to educate community members on EV and EVSE technologies.

    ",1.0,0.0,0.822128176689148,tensor(0.9775),tensor(0.9232),tensor(0.9496)
"What types of road improvements are planned for Greenmount Road in Belleville, Illinois?","[Document(id=f95bc20f333ffa6abfc9a89b3ea3781531344bed1d4dcb0f0758f0239aa7bce6, content: 'FY 2024-2029 Rebuild Illinois Highway Improvement Program

District 8

State Highways
Route / Street...')]","['Additional lanes', 'Standard overlay/ADA improvements', 'Bridge replacement', 'Land acquisition', 'Utility adjustment']","1. Additional lanes, 2. Standard overlay, 3. Bridge replacement, 4. Utility adjustment.",1.0,0.0,0.794520378112793,tensor(0.9178),tensor(0.8771),tensor(0.8970)
What is the spark spread used for in power generation?,"[Document(id=19c408d38fac86697a628f29d6ce42825ca347192482e0bfca6532562ffdf608, content: '32

The spark spread is a proxy for the heat rate (a measure of efficiency) of a specific gen- erati...')]",['a proxy for the heat rate (a measure of efficiency) of a specific generating unit or station']," The spark spread is used to calculate the cost of generating electricity, convert millions of Btus to megawatt hours, and vice versa. It also relates to futures contracts for electricity and natural gas.",1.0,0.0,0.3731905221939087,tensor(0.8176),tensor(0.8394),tensor(0.8284)
What is the address of Florida State University Foundation?,"[Document(id=55e682fd2f8e47671ec761bd3d0c4b902d5a66603e924eec1a28b8df95b340bc, content: '10/10/2019

The Mayernick Group LLC - Firm Detail - Lobbyist Registration

Diverse Computing Inc.

$...')]","['2010 Levy Ave Building B, Suite 300 Tallahassee FL 32310']","600 W College Ave, Tallahassee FL 32306

    ",0.0,0.0,0.6843447089195251,tensor(0.9010),tensor(0.8649),tensor(0.8826)
What is the projected annual growth rate of electricity demand in the country according to the latest Philippine Energy Plan Update?,"[Document(id=e5270168383238bba6804e119d9f0100436f531fe39766266e5d17791c0d2d19, content: 'e To develop a country specific data base on energy sources, facilities and technologies;

e To iden...')]","['8.6 per cent from 43,780 GW-h in 1999 to 99,714 GW-h in 2009']","8.6%

    ",1.0,0.0,0.4892175793647766,tensor(0.9180),tensor(0.8099),tensor(0.8605)
What initiatives are being undertaken to address urban freight movement challenges in Orlando?,"[Document(id=5d61980cbee9b7f5f3de4d4d900c6f144dd0d3ae059ba4465f6b59a91ca4488b, content: 'URBAN FREIGHT CASE STUDIES

The Federal Highway Administration (FHWA), Office of Freight Management ...')]","['State, county, and local governments are working together to develop a regional approach to transportation issues', 'Several large road projects are underway, such as SR 408 improvements and I-4 expansion', 'The development of SunRail, a commuter rail transit system linking many Central Florida communities']","1) Road projects like SRR 408 improvements (East-West Expressway) and # expansion. 2) Development of SunRail, a commuter rail transit system.

    ",1.0,0.0,0.6684389710426331,tensor(0.9114),tensor(0.8735),tensor(0.8921)
How did the air travel emissions from the EIB Group change in 2022 compared to 2021?,"[Document(id=af93b77773d72323da8c8ca5d04464c3a401b20b4a263210c43aaee2e962056e, content: 'Company car travel accounts for just 0.1% of net mobility emissions. Other mobility emissions source...')]",['increased by 767%'],"767% increase

    ",1.0,0.0,0.8181216716766357,tensor(0.9201),tensor(0.8769),tensor(0.8980)
What percentage of EIB Group's 2022 gross mobility emissions came from business travel flights?,"[Document(id=af93b77773d72323da8c8ca5d04464c3a401b20b4a263210c43aaee2e962056e, content: 'Company car travel accounts for just 0.1% of net mobility emissions. Other mobility emissions source...')]",['75.8%'],75.8%,1.0,0.0,0.8319058418273926,tensor(0.9477),tensor(0.9006),tensor(0.9235)
What is the purpose of decreasing the ash content in sludge from 26% to 15% for the future renovations?,"[Document(id=60cfaa566f1b36462e4744bf9cfe2210b32c2bd1c943c54728d6356262524e07, content: 'Bioenergy Technologies Office | R&D 2020 State of Technology

Table 43 shows the variation in feedst...')]",['enable a reduced sludge ash content over time'],1) Process knowledge from Detroit/Great Lakes Water Authority indicates that their ash content is likely on the high end of the potential range due to aging infrastructure and addition of FeCls. 2) The goal case assumes that future renovations in aging collection systems and outdated processes will enable a reduced sludge ash content over time.,1.0,0.5,0.6352077722549438,tensor(0.8348),tensor(0.8961),tensor(0.8644)
What is the purpose of the integrated risk management framework mentioned in the passage?,"[Document(id=3b168809fec05efb46f3ca1b4130848df6ee71594d4898049963e44b42b32f53, content: 'RISK BASED MANAGEMENT OF POWER PLANT EQUIPMENT

This paper describes in detail the integrated framew...')]","['Risk management involves the systematic identification, risk significance evaluation, and control of potential losses that may arise from uncertain problem events, such as fires, explosions, mechanical/electrical failures or natural disasters', 'The practice of risk management permits contractors, employees and managers to anticipate such losses and to evaluate their potential impacts, so they can be managed in an effective manner']"," To systematically identify, evaluate, and control potential losses in power plant equipment operations.",1.0,0.0,0.43672287464141846,tensor(0.9037),tensor(0.8416),tensor(0.8716)
What is the forecasted annual change for U.S. hydrocarbon gas liquids product supplied (consumption) in 2025?,"[Document(id=a61673bf8d1d9cbd2b894ffaec6deb41f80f232dca1ac37fff9027832b841e6f, content: 'U.S. liquid fuels product supplied Components of annual change (consumption) million barrels per day...')]",['0.06'],"0.00

    ",1.0,0.0,0.6091070771217346,tensor(0.8899),tensor(0.8447),tensor(0.8667)
